Date,High,Low,Open,Close,Volume,Name,Day,Month,Year
10-04-20,76.57339478,74.97616577,76.25067902,76.03296661,3.0517E+12,4,10,4,2020
11-04-20,76.94151306,75.54218292,75.99756622,76.79875183,3.41701E+12,4,11,4,2020
12-04-20,78.05323029,75.61157227,76.8189621,76.28368378,3.82272E+12,4,12,4,2020
13-04-20,76.65757751,75.40340424,76.25624084,75.7233429,3.20932E+12,4,13,4,2020
14-04-20,77.09473419,75.91620636,75.6911087,76.46453857,3.08464E+12,4,14,4,2020
15-04-20,77.61077881,75.28983307,76.49671936,77.06839752,4.85853E+12,4,15,4,2020
17-04-20,77.28347778,76.17980194,77.07172394,76.56047058,3.46045E+12,4,17,4,2020
18-04-20,77.81435394,76.43608856,76.5490036,77.15987396,3.4008E+12,4,18,4,2020
19-04-20,77.80348206,76.59899902,77.16269684,76.96084595,4.17116E+12,4,19,4,2020
20-04-20,77.85623932,76.90570831,77.00824738,77.46681976,3.28523E+12,4,20,4,2020
21-04-20,77.18536377,76.03579712,77.4786911,76.47958374,3.47449E+12,4,21,4,2020
22-04-20,76.67479706,74.27793121,76.45167542,75.81900787,4.30863E+12,4,22,4,2020
23-04-20,77.28107452,75.4164505,75.73844147,76.92338562,3.45066E+12,4,23,4,2020
24-04-20,77.27407074,76.09003448,76.88851929,76.65906525,3.41887E+12,4,24,4,2020
25-04-20,77.42523956,75.94845581,76.67129517,76.30532074,3.52753E+12,4,25,4,2020
26-04-20,77.03634644,76.0185318,76.36868286,76.4984436,3.81411E+12,4,26,4,2020
27-04-20,77.01858521,75.92023468,76.4977417,76.66674805,3.49161E+12,4,27,4,2020
28-04-20,76.48880005,74.82489014,76.61775208,75.87997437,5.96672E+12,4,28,4,2020
29-04-20,76.57844543,74.61141968,75.86026764,75.79621124,6.7822E+12,4,29,4,2020
30-04-20,76.8058548,75.64351654,75.65002441,76.47624969,4.26455E+12,4,30,4,2020
01-05-20,76.43672943,75.71968842,76.53704834,76.09474182,3.79138E+12,4,1,5,2020
02-05-20,76.45716858,75.34963226,76.1975708,75.79821777,4.45367E+12,4,2,5,2020
03-05-20,76.88691711,75.59397888,75.76620483,76.10205078,4.56224E+12,4,3,5,2020
04-05-20,77.03961945,75.51031494,76.10822296,76.0078125,4.08393E+12,4,4,5,2020
05-05-20,77.59181976,75.65054321,75.89319611,77.59181976,4.52177E+12,4,5,5,2020
06-05-20,77.81565857,75.30809784,77.32524109,75.93127441,5.49325E+12,4,6,5,2020
07-05-20,76.25700378,75.06443787,75.86459351,75.76012421,4.78523E+12,4,7,5,2020
08-05-20,76.00598145,75.15014648,75.80764771,75.86779022,4.36947E+12,4,8,5,2020
09-05-20,80.10373688,74.55144501,75.88275909,75.61330414,6.00833E+12,4,9,5,2020
10-05-20,77.65177155,73.69218445,75.63484955,75.81334686,5.21418E+12,4,10,5,2020
11-05-20,75.89488983,75.62419891,75.87701416,75.42436218,3.74961E+12,4,11,5,2020
12-05-20,75.58875275,74.85697174,75.39646912,75.45368195,4.00293E+12,4,12,5,2020
13-05-20,75.82038116,74.74919891,75.30286407,75.40895081,4.87281E+12,4,13,5,2020
14-05-20,76.8260498,74.62487793,75.39485168,76.17834473,4.03274E+12,4,14,5,2020
15-05-20,76.32544708,75.67515564,76.04746246,75.89169312,3.20655E+12,4,15,5,2020
16-05-20,76.28862762,75.23794556,75.89157104,75.95055389,3.45218E+12,4,16,5,2020
17-05-20,76.8769989,75.53613281,75.93991852,75.71211243,3.81803E+12,4,17,5,2020
18-05-20,76.24788666,75.12970734,75.70121765,75.40856171,3.555E+12,4,18,5,2020
19-05-20,76.69859314,75.21686554,75.43763733,75.46053314,3.35755E+12,4,19,5,2020
20-05-20,76.46320343,75.14118195,75.47900391,75.78837585,3.58066E+12,4,20,5,2020
21-05-20,76.43282318,75.72222137,75.85124207,76.16889191,2.88563E+12,4,21,5,2020
22-05-20,76.48982239,75.6502533,76.1546936,76.4159317,2.56301E+12,4,22,5,2020
23-05-20,77.18715668,75.64666748,76.41944122,76.07777405,2.95957E+12,4,23,5,2020
24-05-20,76.36948395,75.49568176,76.05376434,76.12637329,2.73071E+12,4,24,5,2020
25-05-20,76.05696869,75.029953,76.10305023,75.33960724,2.48046E+12,4,25,5,2020
26-05-20,76.47467804,75.08652496,75.36222076,76.24134827,2.67094E+12,4,26,5,2020
27-05-20,76.27058411,75.3785553,76.20851135,75.78723145,2.88545E+12,4,27,5,2020
28-05-20,76.30368805,75.50193024,75.76298523,75.77656555,2.77221E+12,4,28,5,2020
29-05-20,75.85658264,74.84182739,75.74599457,75.55367279,3.04947E+12,4,29,5,2020
30-05-20,76.00377655,75.07711029,75.55453491,75.37466431,2.644E+12,4,30,5,2020
31-05-20,75.57109833,74.41036224,75.49304199,75.59827423,2.99182E+12,4,31,5,2020
01-06-20,77.63581848,74.74456024,75.60192871,74.88017273,3.42195E+12,4,1,6,2020
02-06-20,75.90499878,75.18758392,74.82750702,75.32839966,2.30181E+12,4,2,6,2020
03-06-20,76.39933014,74.96485138,75.35439301,75.64732361,2.38576E+12,4,3,6,2020
04-06-20,76.68838501,75.27153778,75.65555573,75.79316711,2.2378E+12,4,4,6,2020
05-06-20,76.4309845,75.17758942,75.79936981,75.51184082,1.77945E+12,4,5,6,2020
06-06-20,76.06826019,75.25763702,75.51873016,75.7455368,2.2216E+12,4,6,6,2020
07-06-20,76.11486816,75.09112549,75.74926758,75.56551361,1.79263E+12,4,7,6,2020
08-06-20,76.68911743,75.28746033,75.57244873,75.77206421,1.92584E+12,4,8,6,2020
09-06-20,76.27831268,74.72504425,75.79071045,75.78834534,2.00772E+12,4,9,6,2020
10-06-20,77.09066772,75.94513702,75.79667664,76.02068329,2.98413E+12,4,10,6,2020
11-06-20,76.53390503,75.57621765,76.05006409,76.19364166,2.18365E+12,4,11,6,2020
12-06-20,76.34947968,75.93291473,76.20685577,76.11486816,1.64952E+12,4,12,6,2020
13-06-20,76.65470123,75.78090668,76.10883331,76.3707962,1.61078E+12,4,13,6,2020
14-06-20,76.94785309,75.88121033,76.3575592,76.14374542,2.5163E+12,4,14,6,2020
15-06-20,76.50148773,75.91917419,76.14123535,76.42926788,1.92673E+12,4,15,6,2020
16-06-20,76.58982849,75.89084625,76.43159485,76.41178131,1.85789E+12,4,16,6,2020
17-06-20,76.72623444,75.97331238,76.42295074,76.55482483,1.62463E+12,4,17,6,2020
18-06-20,76.76826477,75.77734375,76.55747223,75.78171539,1.78415E+12,4,18,6,2020
19-06-20,76.72396088,75.60031128,75.83396149,76.16717529,1.54205E+12,4,19,6,2020
20-06-20,76.60780334,75.9651947,76.15166473,76.35630035,1.41754E+12,4,20,6,2020
21-06-20,76.26714325,75.05260468,76.38790894,75.63282013,1.96304E+12,4,21,6,2020
22-06-20,75.93079376,75.17025757,75.66667938,75.84223938,1.62429E+12,4,22,6,2020
23-06-20,76.58618164,75.48944855,75.82511902,75.76725769,1.92141E+12,4,23,6,2020
24-06-20,76.17014313,75.01517487,75.76208496,75.54756165,1.63295E+12,4,24,6,2020
25-06-20,76.06312561,75.47673798,75.56567383,75.54906464,1.70884E+12,4,25,6,2020
26-06-20,76.58120728,75.36846161,75.54851532,75.93286896,1.66911E+12,4,26,6,2020
27-06-20,76.70619965,74.83667755,75.92514801,75.81020355,1.36233E+12,4,27,6,2020
28-06-20,76.04614258,75.29407501,75.74207306,75.6608963,1.52543E+12,4,28,6,2020
29-06-20,76.15879059,75.42571259,75.61890411,75.55026245,1.43E+12,4,29,6,2020
30-06-20,76.02893829,75.36014557,75.5307312,75.57308197,1.54011E+12,4,30,6,2020
01-07-20,76.20087433,75.41749573,75.5273056,76.06713867,1.62615E+12,4,1,7,2020
02-07-20,76.26177216,74.52455139,76.06672668,74.64369202,1.28505E+12,4,2,7,2020
03-07-20,75.41413116,74.35864258,74.66120148,74.75992584,1.25719E+12,4,3,7,2020
04-07-20,75.08921814,74.44391632,74.69693756,74.59731293,1.37811E+12,4,4,7,2020
05-07-20,75.03430939,74.10723114,74.55828857,74.62538147,2.12735E+12,4,5,7,2020
06-07-20,75.18733978,74.21892548,74.64579773,74.84425354,1.51775E+12,4,6,7,2020
07-07-20,75.20694733,74.66994476,74.84972382,74.92961121,2.13731E+12,4,7,7,2020
08-07-20,75.63978577,74.80036163,74.93199921,75.36863708,1.84536E+12,4,8,7,2020
09-07-20,75.53292084,74.69742584,75.36671448,75.15760803,1.4593E+12,4,9,7,2020
10-07-20,75.45225525,74.91392517,75.16184235,75.27458954,1.26379E+12,4,10,7,2020
11-07-20,75.56632233,74.97053528,75.26520538,75.05606842,1.39498E+12,4,11,7,2020
12-07-20,75.60112762,74.75798798,75.03022003,75.17832947,1.75194E+12,4,12,7,2020
13-07-20,75.76420593,75.16706848,75.34484863,75.25539398,1.65175E+12,4,13,7,2020
14-07-20,75.45301819,75.09294891,75.24958801,75.10903931,1.48806E+12,4,14,7,2020
15-07-20,75.73907471,74.97097778,75.08119965,75.17925262,1.5167E+12,4,15,7,2020
16-07-20,75.27944183,74.72070313,75.15734863,74.86881256,1.26009E+12,4,16,7,2020
17-07-20,75.43563843,74.62294769,74.87869263,74.80729675,1.15574E+12,4,17,7,2020
18-07-20,75.29369354,74.50186157,74.79788208,74.77410889,1.20351E+12,4,18,7,2020
19-07-20,75.27664948,74.74398041,74.77825165,74.79533386,1.26479E+12,4,19,7,2020
20-07-20,74.80440521,74.4486618,74.74785614,74.46108246,1.64348E+12,4,20,7,2020
21-07-20,74.91634369,73.91633606,74.46113586,74.67549896,1.56739E+12,4,21,7,2020
22-07-20,75.04070282,74.54185486,74.64965057,74.71802521,1.86364E+12,4,22,7,2020
23-07-20,75.01002502,74.51559448,74.72317505,74.64948273,1.66922E+12,4,23,7,2020
24-07-20,74.97171783,74.47216034,74.68745422,74.5798645,1.87392E+12,4,24,7,2020
25-07-20,75.43884277,74.26568604,74.57893372,74.67563629,2.15704E+12,4,25,7,2020
26-07-20,75.83391571,74.18920135,74.67005157,74.88430023,3.31442E+12,4,26,7,2020
27-07-20,75.45328522,74.53430939,74.62812042,74.96443176,2.77538E+12,4,27,7,2020
28-07-20,75.5245285,74.43775177,74.93295288,75.00575256,2.38999E+12,4,28,7,2020
29-07-20,75.37228394,74.79937744,74.99990082,74.90858459,2.25394E+12,4,29,7,2020
30-07-20,75.1506424,74.73892975,74.87262726,74.94049072,2.33905E+12,4,30,7,2020
31-07-20,75.16539001,74.37387085,74.9212265,74.70605469,2.74219E+12,4,31,7,2020
01-08-20,79.15393066,74.29593658,74.69762421,74.75704193,3.26799E+12,4,1,8,2020
02-08-20,76.71805573,74.73500824,74.75831604,75.27180481,2.25168E+12,4,2,8,2020
03-08-20,75.64788818,74.96781158,75.27350616,75.09146881,2.43378E+12,4,3,8,2020
04-08-20,75.433815,74.99777222,75.07621002,75.0286026,2.48267E+12,4,4,8,2020
05-08-20,75.37812805,74.84445953,75.02481079,74.91663361,2.43919E+12,4,5,8,2020
06-08-20,76.2303772,74.79441071,74.92856598,75.23931122,2.6332E+12,4,6,8,2020
07-08-20,75.675354,74.9703598,75.24002838,75.03781128,1.9384E+12,4,7,8,2020
08-08-20,75.68384552,74.86711121,75.01262665,75.26287079,1.9592E+12,4,8,8,2020
09-08-20,76.30712891,74.81626129,75.36198425,74.95547485,2.72154E+12,4,9,8,2020
10-08-20,75.38153076,74.41105652,74.91875458,74.89188385,2.97902E+12,4,10,8,2020
11-08-20,76.63780212,74.51075745,74.89595032,75.80027771,2.87257E+12,4,11,8,2020
12-08-20,76.59985352,74.65505981,75.76412201,76.33613586,3.39408E+12,4,12,8,2020
13-08-20,76.82460022,74.2395401,76.40458679,74.93132782,2.87575E+12,4,13,8,2020
14-08-20,75.60845947,74.71614075,74.92977905,74.93196106,2.89546E+12,4,14,8,2020
15-08-20,75.49435425,74.69811249,74.9365387,75.04390717,2.6668E+12,4,15,8,2020
16-08-20,76.01475525,74.50141907,75.04588318,74.7551651,3.21765E+12,4,16,8,2020
17-08-20,75.37738037,74.53868103,74.75408936,74.77951813,3.04818E+12,4,17,8,2020
18-08-20,75.41109467,74.58036804,74.75737,75.15232086,3.04881E+12,4,18,8,2020
19-08-20,75.26906586,74.89879608,75.12645721,75.01980591,2.45563E+12,4,19,8,2020
20-08-20,75.62246704,74.73500824,75.07775116,75.2701416,3.08828E+12,4,20,8,2020
21-08-20,75.64029694,74.85875702,75.25418091,75.0009079,2.4646E+12,4,21,8,2020
22-08-20,75.24887848,74.79058838,75.02400208,75.09777069,2.18679E+12,4,22,8,2020
23-08-20,75.25653076,73.98146057,75.11988831,74.34033203,2.35898E+12,4,23,8,2020
24-08-20,75.24938965,74.15005493,74.34160614,74.41397095,3.16016E+12,4,24,8,2020
25-08-20,74.63211823,74.18264771,74.41147614,74.39864349,2.75706E+12,4,25,8,2020
26-08-20,74.44364929,73.5724411,74.46488953,73.93699646,2.82861E+12,4,26,8,2020
27-08-20,73.64199829,73.33612061,73.90605164,73.27738953,2.32111E+12,4,27,8,2020
28-08-20,73.50133514,73.13535309,73.25788879,73.33500671,2.27214E+12,4,28,8,2020
29-08-20,73.50782776,73.02482605,73.38961029,73.21433258,2.64385E+12,4,29,8,2020
30-08-20,73.86188507,73.24740601,73.18704224,73.67215729,2.78694E+12,4,30,8,2020
31-08-20,74.069664,72.61877441,73.66225433,73.35546875,3.6394E+12,4,31,8,2020
01-09-20,74.49265289,73.04240417,73.27484894,73.38663483,3.87183E+12,4,1,9,2020
02-09-20,75.58340454,72.84013367,73.3525238,73.85501862,4.22807E+12,4,2,9,2020
03-09-20,74.68764496,72.46299744,73.99655914,73.51616669,4.06703E+12,4,3,9,2020
04-09-20,74.7334137,72.75841522,73.51347351,73.25727844,5.7245E+12,4,4,9,2020
05-09-20,73.76660156,72.91162109,73.33154297,73.49853516,4.86031E+12,4,5,9,2020
06-09-20,74.0218811,73.01335144,73.50834656,73.48470306,4.34348E+12,4,6,9,2020
07-09-20,74.29761505,73.03658295,73.45108795,73.86268616,4.15674E+12,4,7,9,2020
08-09-20,73.80957794,73.43333435,73.85066986,73.48166656,3.09693E+12,4,8,9,2020
09-09-20,74.14492798,73.13349152,73.45652008,73.64167786,3.83203E+12,4,9,9,2020
10-09-20,74.44818878,72.87602234,73.60649109,73.58799744,3.38061E+12,4,10,9,2020
11-09-20,74.43675232,73.32494354,73.55518341,73.57252502,3.1967E+12,4,11,9,2020
12-09-20,74.02555847,73.16465759,73.5619812,73.42101288,3.40433E+12,4,12,9,2020
13-09-20,74.40117645,73.07366943,73.4017868,73.49425507,3.6653E+12,4,13,9,2020
14-09-20,74.08183289,73.24679565,73.50865173,73.793396,3.65977E+12,4,14,9,2020
15-09-20,74.11291504,73.47992706,73.79427338,73.80450439,3.72774E+12,4,15,9,2020
16-09-20,74.05909729,73.5561142,73.8314743,73.72184753,3.80394E+12,4,16,9,2020
17-09-20,74.86760712,73.40234375,73.68002319,73.57350922,3.47799E+12,4,17,9,2020
18-09-20,74.01617432,73.38763428,73.73480225,73.75861359,2.75021E+12,4,18,9,2020
19-09-20,74.17115021,73.38295746,73.77553558,73.73020935,2.92978E+12,4,19,9,2020
20-09-20,74.22720337,73.38404846,73.67372131,73.82013702,3.82336E+12,4,20,9,2020
21-09-20,74.05710602,73.50359344,73.83006287,73.60942078,2.82354E+12,4,21,9,2020
22-09-20,74.29118347,73.47914124,73.61227417,73.97754669,2.71073E+12,4,22,9,2020
23-09-20,74.13424683,73.50212097,73.96430969,74.10351563,2.75366E+12,4,23,9,2020
24-09-20,74.0606308,73.57613373,74.08023834,73.89434814,2.60053E+12,4,24,9,2020
25-09-20,74.04634857,73.54749298,73.85784912,73.89769745,2.27453E+12,4,25,9,2020
26-09-20,74.25012207,73.50273132,73.92398834,73.73892212,2.20853E+12,4,26,9,2020
27-09-20,74.23209381,73.47558594,73.76151276,73.96383667,2.59445E+12,4,27,9,2020
28-09-20,74.12863922,73.71347046,73.96389771,73.81446075,2.30379E+12,4,28,9,2020
29-09-20,74.16200256,73.52911377,73.83571625,73.7240448,2.15094E+12,4,29,9,2020
30-09-20,73.85639191,73.15861511,73.71496582,73.25159454,2.65871E+12,4,30,9,2020
01-10-20,73.97373199,73.07502747,73.25434113,73.46582031,2.70862E+12,4,1,10,2020
02-10-20,73.79851532,73.33291626,73.45480347,73.51039124,1.75286E+12,4,2,10,2020
03-10-20,73.67974854,73.2589798,73.50106049,73.45191956,1.80054E+12,4,3,10,2020
04-10-20,73.4751358,73.17232513,73.46359253,73.21981812,1.96089E+12,4,4,10,2020
05-10-20,74.00785828,73.15189362,73.2353363,73.75347137,2.70715E+12,4,5,10,2020
06-10-20,74.08376312,73.25167847,73.74234009,73.40444946,2.09087E+12,4,6,10,2020
07-10-20,73.72462463,72.97074127,73.41583252,73.40161896,2.45193E+12,4,7,10,2020
09-10-20,73.060112,73.01766968,73.04488373,73.02572632,3.0132E+12,4,9,10,2020
10-10-20,73.05319977,73.03093719,73.0291214,73.06867981,2.64248E+12,4,10,10,2020
13-10-20,73.33747101,73.46791077,73.4995575,73.36933899,3.12801E+12,4,13,10,2020
14-10-20,73.33990479,73.50760651,73.36852264,73.42991638,2.98484E+12,4,14,10,2020
15-10-20,73.39532471,73.48062134,73.43387604,73.52140808,3.11076E+12,4,15,10,2020
16-10-20,73.53788757,73.48903656,73.5120697,73.49567413,2.28142E+12,4,16,10,2020
17-10-20,73.51383209,73.48879242,73.49700165,73.50162506,2.19551E+12,4,17,10,2020
18-10-20,73.5224762,73.3430481,73.50093079,73.45991516,2.61059E+12,4,18,10,2020
19-10-20,73.55390167,73.49230194,73.45484924,73.55344391,3.22382E+12,4,19,10,2020
20-10-20,73.87060547,73.75554657,73.55298615,73.86104584,4.4902E+12,4,20,10,2020
21-10-20,73.72950745,73.74142456,73.86758423,73.80767059,3.79383E+12,4,21,10,2020
22-10-20,73.85974121,73.88843536,73.8060379,73.88264465,3.34944E+12,4,22,10,2020
23-10-20,73.93110657,73.88074493,73.88264465,73.90126038,2.80748E+12,4,23,10,2020
24-10-20,73.92914581,73.8877182,73.90126038,73.88933563,2.80521E+12,4,24,10,2020
26-10-20,74.0258255,74.00534821,73.88933563,74.0196228,3.98263E+12,4,26,10,2020
27-10-20,74.01299286,73.82377625,74.0196228,73.82168579,3.73414E+12,4,27,10,2020
28-10-20,74.26161194,74.09365082,73.82168579,74.21675873,4.02828E+12,4,28,10,2020
29-10-20,74.55912018,74.35805511,74.21675873,74.3084259,3.40952E+12,4,29,10,2020
30-10-20,74.69522095,74.61942291,74.3084259,74.68133545,3.6046E+12,4,30,10,2020
31-10-20,74.68256378,74.62326813,74.68133545,74.6288147,3.17217E+12,4,31,10,2020
01-11-20,74.74777222,74.62281036,74.6288147,74.66375732,2.5646E+12,4,1,11,2020
02-11-20,74.52953339,74.45672607,74.66375732,74.49926758,3.50541E+12,4,2,11,2020
03-11-20,74.4974823,74.39313507,74.49926758,74.70308685,3.36121E+12,4,3,11,2020
04-11-20,74.29127502,74.7609787,74.70308685,74.27078247,3.80981E+12,4,4,11,2020
05-11-20,74.27390289,73.99150085,74.27078247,74.16860199,3.73366E+12,4,5,11,2020
06-11-20,74.0295105,73.95146179,74.16860199,74.00307465,3.91351E+12,4,6,11,2020
07-11-20,74.11782837,73.98913574,74.00308228,74.09773254,4.15969E+12,4,7,11,2020
08-11-20,74.11261749,74.01473236,74.09773254,74.04057312,2.70155E+12,4,8,11,2020
09-11-20,74.17501068,73.99921417,74.04057312,74.00566864,3.4102E+12,4,9,11,2020
10-11-20,74.38330078,74.2037735,74.00566864,74.3690033,2.86577E+12,4,10,11,2020
11-11-20,74.31790161,74.55623627,74.3690033,74.61719513,3.18068E+12,4,11,11,2020
12-11-20,74.81593323,74.70359802,74.61719513,74.92562103,3.26636E+12,4,12,11,2020
13-11-20,74.74887848,74.64115906,74.92562103,74.56364441,3.23972E+12,4,13,11,2020
14-11-20,74.5799942,74.48606873,74.56364441,74.55934143,2.8045E+12,4,14,11,2020
15-11-20,74.59835052,74.53747559,74.55934143,74.58610535,2.59729E+12,4,15,11,2020
16-11-20,74.58860016,74.43386841,74.58610535,74.44903564,3.27141E+12,4,16,11,2020
17-11-20,74.54460907,74.38316345,74.45133209,74.61766815,4.10761E+12,4,17,11,2020
18-11-20,74.58740997,74.29515839,74.61766815,74.26990509,5.10658E+12,4,18,11,2020
19-11-20,74.16443634,74.19670868,74.26990509,74.1609726,3.95225E+12,4,19,11,2020
20-11-20,74.18694305,74.15162659,74.1609726,74.19432068,4.32264E+12,4,20,11,2020
21-11-20,74.19967651,74.06170654,74.19432068,74.07913971,5.71514E+12,4,21,11,2020
22-11-20,74.19667053,74.01586914,74.07913971,74.09205627,5.94599E+12,4,22,11,2020
23-11-20,74.20317841,74.0459137,74.09205627,74.25105286,6.37075E+12,4,23,11,2020
24-11-20,74.07265472,73.93199921,74.25587463,73.94708252,7.38955E+12,4,24,11,2020
25-11-20,73.88174438,73.95505524,73.94688416,73.79436493,6.4116E+12,4,25,11,2020
26-11-20,74.00045776,73.79432678,73.79199219,73.98376465,8.46257E+12,4,26,11,2020
27-11-20,73.99253082,74.09867859,73.9779129,74.02516937,5.2504E+12,4,27,11,2020
28-11-20,74.06704712,74.028862,74.02374268,74.03646088,4.40981E+12,4,28,11,2020
29-11-20,74.06144714,74.00672913,74.03501129,74.0151825,4.16216E+12,4,29,11,2020
30-11-20,74.06981659,74.00247955,74.01798248,74.02844238,5.80327E+12,4,30,11,2020
01-12-20,73.78859711,74.02908325,74.02788544,73.76745605,6.72106E+12,4,1,12,2020
02-12-20,73.78304291,73.67259979,73.76835632,73.71226501,4.81169E+12,4,2,12,2020
03-12-20,73.95191956,73.92030334,73.70218658,74.00134277,3.95124E+12,4,3,12,2020
04-12-20,73.85599518,73.77008057,74.0005188,73.81601715,4.2354E+12,4,4,12,2020
05-12-20,73.85699463,73.79720306,73.81373596,73.83873749,3.42866E+12,4,5,12,2020
06-12-20,73.8937912,73.82141876,73.84095764,73.89178467,3.07777E+12,4,6,12,2020
07-12-20,73.89630127,73.74091339,73.89086914,73.85227966,3.06704E+12,4,7,12,2020
08-12-20,73.85829163,73.70075226,73.8483963,73.70414734,3.76138E+12,4,8,12,2020
09-12-20,73.84940338,73.69244385,73.70672607,73.84586334,4.32909E+12,4,9,12,2020
10-12-20,73.76406097,73.7406311,73.84521484,73.81124115,3.16621E+12,4,10,12,2020
11-12-20,73.77655029,73.56632233,73.8107605,73.7720871,3.45504E+12,4,11,12,2020
12-12-20,73.80712891,73.76416779,73.7722702,73.77248383,2.74123E+12,4,12,12,2020
13-12-20,73.78631592,73.72645569,73.77149963,73.73691559,2.9437E+12,4,13,12,2020
14-12-20,73.66339874,73.58294678,73.73622131,73.64712524,2.56722E+12,4,14,12,2020
15-12-20,73.54788971,73.64299011,73.64712524,73.59321594,3.01901E+12,4,15,12,2020
16-12-20,73.77487183,73.36976624,73.59321594,73.60427094,4.85004E+12,4,16,12,2020
17-12-20,73.60081482,73.30863953,73.60591125,73.51811981,7.87196E+12,4,17,12,2020
18-12-20,73.67610931,73.48301697,73.51856995,73.67097473,5.04704E+12,4,18,12,2020
19-12-20,73.69767761,73.63951111,73.67137909,73.64380646,4.39978E+12,4,19,12,2020
20-12-20,73.64474487,73.57129669,73.64093781,73.57019806,4.60964E+12,4,20,12,2020
21-12-20,73.94194031,73.91654205,73.57202148,73.92267609,5.19062E+12,4,21,12,2020
22-12-20,73.96576691,73.80770111,73.93012238,74.09490204,5.35734E+12,4,22,12,2020
23-12-20,73.69406891,73.71864319,74.09830475,73.79763031,6.27781E+12,4,23,12,2020
24-12-20,73.54806519,73.33997345,73.79560852,73.55310822,5.20034E+12,4,24,12,2020
25-12-20,73.58590698,73.50017548,73.55144501,73.57138824,5.10347E+12,4,25,12,2020
26-12-20,73.57459259,73.43534851,73.57459259,73.44728851,5.16747E+12,4,26,12,2020
27-12-20,73.66220856,73.5907135,73.44596863,73.64074707,7.02342E+12,4,27,12,2020
28-12-20,73.4352951,73.35683441,73.63918304,73.44241333,5.64511E+12,4,28,12,2020
29-12-20,73.33464813,73.23718262,73.4431839,73.33449554,5.6395E+12,4,29,12,2020
30-12-20,73.22057343,73.33422852,73.3378067,73.20980835,5.31847E+12,4,30,12,2020
31-12-20,73.1190567,73.0581665,73.21095276,73.10105133,4.49073E+12,4,31,12,2020
01-01-21,73.24253082,73.10184479,73.10225677,73.23227692,4.42281E+12,4,1,1,2021
02-01-21,73.23774719,73.05870819,73.23027039,73.13612366,6.38344E+12,4,2,1,2021
03-01-21,73.23123932,73.03147888,73.12343597,73.12458801,8.80155E+12,4,3,1,2021
04-01-21,73.23953247,73.0268631,73.12353516,73.09908295,9.20247E+12,4,4,1,2021
05-01-21,73.34339905,73.08615875,73.10247803,73.32938385,7.45721E+12,4,5,1,2021
06-01-21,73.29566193,73.12221527,73.33133698,73.2542038,8.49221E+12,4,6,1,2021
07-01-21,73.32419586,73.4006958,73.24838257,73.47489166,9.50881E+12,4,7,1,2021
08-01-21,73.37753296,73.28032684,73.47229004,73.38267517,9.6535E+12,4,8,1,2021
09-01-21,73.6100235,73.35276031,73.38041687,73.59462738,7.57942E+12,4,9,1,2021
10-01-21,73.59313965,73.27124023,73.59298706,73.3727417,9.93524E+12,4,10,1,2021
11-01-21,73.58683014,73.12763977,73.37484741,73.56189728,1.32906E+13,4,11,1,2021
12-01-21,73.45455933,73.14776611,73.56229401,73.17651367,8.59539E+12,4,12,1,2021
13-01-21,73.23257446,73.08978271,73.1822052,73.17131805,7.18655E+12,4,13,1,2021
14-01-21,73.09703064,73.00134277,73.17150116,73.01480865,7.13128E+12,4,14,1,2021
15-01-21,73.17372131,73.06893921,73.0157547,73.15019226,8.2098E+12,4,15,1,2021
16-01-21,73.24256897,73.11937714,73.14945984,73.14474487,7.43032E+12,4,16,1,2021
17-01-21,73.2154007,73.10486603,73.14710236,73.17647552,6.66603E+12,4,17,1,2021
18-01-21,73.25939178,73.17934418,73.17632294,73.24826813,5.93012E+12,4,18,1,2021
19-01-21,73.33505249,73.18215179,73.24571991,73.22412872,7.59257E+12,4,19,1,2021
20-01-21,72.97340393,72.93981171,73.2224884,72.95913696,8.44972E+12,4,20,1,2021
21-01-21,72.97594452,72.83463287,72.95993042,72.93294525,9.16579E+12,4,21,1,2021
22-01-21,73.09553528,72.97648621,72.93721771,73.09793091,8.87298E+12,4,22,1,2021
23-01-21,73.13861084,73.0344162,73.09880066,73.03991699,5.89267E+12,4,23,1,2021
24-01-21,73.22768402,73.01953888,73.03990936,73.09926605,6.16181E+12,4,24,1,2021
25-01-21,73.15057373,72.95280457,73.10198975,72.96842194,7.38162E+12,4,25,1,2021
26-01-21,73.04360962,72.96444702,72.96710968,72.99899292,7.41215E+12,4,26,1,2021
27-01-21,73.18219757,72.97067261,73.00052643,73.16822052,7.73499E+12,4,27,1,2021
28-01-21,73.25753021,73.11519623,73.16895294,73.0177536,7.97282E+12,4,28,1,2021
29-01-21,73.09742737,72.92240906,73.03364563,72.94268036,1.33909E+13,4,29,1,2021
30-01-21,73.00401306,72.90074158,72.94245911,72.99748993,8.43158E+12,4,30,1,2021
31-01-21,73.0025177,72.92591095,72.99575806,72.96939087,7.38784E+12,4,31,1,2021
01-02-21,72.99150085,73.16802216,72.97159576,73.16722107,8.61445E+12,4,1,2,2021
02-02-21,73.04748535,73.14710999,73.1672287,73.02223969,8.19274E+12,4,2,2,2021
03-02-21,73.08802795,72.87431335,73.01942444,72.93208313,7.73875E+12,4,3,2,2021
04-02-21,72.97010803,72.9957962,72.93031311,73.0450058,9.49344E+12,4,4,2,2021
05-02-21,72.97335815,72.81169891,73.04384613,72.79785919,8.46108E+12,4,5,2,2021
